REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/05/09 08:55:00,7539.5,36.50,TRADE
NSW1,2025/05/09 09:00:00,7366.45,9.99,TRADE
NSW1,2025/05/09 09:05:00,7253,36.50,TRADE
NSW1,2025/05/09 09:10:00,7233,70.76,TRADE
NSW1,2025/05/09 09:15:00,7190.3,45.28,TRADE
NSW1,2025/05/09 09:20:00,7168.52,36.50,TRADE
NSW1,2025/05/09 09:25:00,7067.8,45.02,TRADE
NSW1,2025/05/09 09:30:00,6973.48,34.53,TRADE
NSW1,2025/05/09 09:35:00,6942.86,34.24,TRADE
NSW1,2025/05/09 09:40:00,6648.38,9.99,TRADE
NSW1,2025/05/09 09:45:00,6681.74,33.13,TRADE
NSW1,2025/05/09 09:50:00,6579.78,35.48,TRADE
NSW1,2025/05/09 09:55:00,6561.79,42.84,TRADE
NSW1,2025/05/09 10:00:00,6559.94,36.50,TRADE
NSW1,2025/05/09 10:05:00,6412.29,21.19,TRADE
NSW1,2025/05/09 10:10:00,6766.49,48.78,TRADE
NSW1,2025/05/09 10:15:00,6730.99,35.65,TRADE
NSW1,2025/05/09 10:20:00,6729.58,35.98,TRADE
NSW1,2025/05/09 10:25:00,6645.27,20.48,TRADE
NSW1,2025/05/09 10:30:00,6610.67,35.54,TRADE
NSW1,2025/05/09 10:35:00,6541.93,25.79,TRADE
NSW1,2025/05/09 10:40:00,6659.34,36.21,TRADE
NSW1,2025/05/09 10:45:00,6643.72,50.59,TRADE
NSW1,2025/05/09 10:50:00,6570.33,33.86,TRADE
NSW1,2025/05/09 10:55:00,6413.09,36.35,TRADE
NSW1,2025/05/09 11:00:00,6415.86,37.69,TRADE
NSW1,2025/05/09 11:05:00,6405.56,0.02,TRADE
NSW1,2025/05/09 11:10:00,6406.04,35.04,TRADE
NSW1,2025/05/09 11:15:00,6376.67,34.57,TRADE
NSW1,2025/05/09 11:20:00,6316.95,27.18,TRADE
NSW1,2025/05/09 11:25:00,6281.86,39.27,TRADE
NSW1,2025/05/09 11:30:00,6263.57,50.44,TRADE
NSW1,2025/05/09 11:35:00,6257.03,32.49,TRADE
NSW1,2025/05/09 11:40:00,6425.24,39.22,TRADE
NSW1,2025/05/09 11:45:00,6412.33,37.26,TRADE
NSW1,2025/05/09 11:50:00,6518.15,67.86,TRADE
NSW1,2025/05/09 11:55:00,6558.52,63.38,TRADE
NSW1,2025/05/09 12:00:00,6196.86,21.65,TRADE
NSW1,2025/05/09 12:05:00,6251.44,38.09,TRADE
NSW1,2025/05/09 12:10:00,6342.6,52.87,TRADE
NSW1,2025/05/09 12:15:00,6380.07,61.75,TRADE
NSW1,2025/05/09 12:20:00,6363.83,38.76,TRADE
NSW1,2025/05/09 12:25:00,6377.61,57.01,TRADE
NSW1,2025/05/09 12:30:00,6415.52,57.01,TRADE
NSW1,2025/05/09 12:35:00,6416.13,62.28,TRADE
NSW1,2025/05/09 12:40:00,6685.61,83.25,TRADE
NSW1,2025/05/09 12:45:00,6731.26,71.43,TRADE
NSW1,2025/05/09 12:50:00,6742.77,63.95,TRADE
NSW1,2025/05/09 12:55:00,6792.16,70.93,TRADE
NSW1,2025/05/09 13:00:00,6732.1,62.09,TRADE
NSW1,2025/05/09 13:05:00,6692.77,62.63,TRADE
NSW1,2025/05/09 13:10:00,6676.58,57.01,TRADE
NSW1,2025/05/09 13:15:00,6641.9,60.21,TRADE
NSW1,2025/05/09 13:20:00,6657.93,60.88,TRADE
NSW1,2025/05/09 13:25:00,6644.64,49.74,TRADE
NSW1,2025/05/09 13:30:00,6792.63,57.18,TRADE
NSW1,2025/05/09 13:35:00,6833.58,66.13,TRADE
NSW1,2025/05/09 13:40:00,6769.43,59.36,TRADE
NSW1,2025/05/09 13:45:00,6826.72,56.98,TRADE
NSW1,2025/05/09 13:50:00,6843.85,62.63,TRADE
NSW1,2025/05/09 13:55:00,6958.08,57.01,TRADE
NSW1,2025/05/09 14:00:00,6976.45,66.62,TRADE
NSW1,2025/05/09 14:05:00,6936.89,56.98,TRADE
NSW1,2025/05/09 14:10:00,6971.35,60.88,TRADE
NSW1,2025/05/09 14:15:00,6993.79,56.50,TRADE
NSW1,2025/05/09 14:20:00,7066.81,57.01,TRADE
NSW1,2025/05/09 14:25:00,6974.49,51.26,TRADE
NSW1,2025/05/09 14:30:00,7046.27,56.98,TRADE
NSW1,2025/05/09 14:35:00,7083.68,57.01,TRADE
NSW1,2025/05/09 14:40:00,7092.28,57.20,TRADE
NSW1,2025/05/09 14:45:00,7146.05,54.77,TRADE
NSW1,2025/05/09 14:50:00,7117.16,59.41,TRADE
NSW1,2025/05/09 14:55:00,7149.7,57.01,TRADE
NSW1,2025/05/09 15:00:00,7178.31,63.62,TRADE
NSW1,2025/05/09 15:05:00,7203.08,69.31,TRADE
NSW1,2025/05/09 15:10:00,7305.25,69.21,TRADE
NSW1,2025/05/09 15:15:00,7355.59,71.27,TRADE
NSW1,2025/05/09 15:20:00,7348.19,60.88,TRADE
NSW1,2025/05/09 15:25:00,7403.69,67.64,TRADE
NSW1,2025/05/09 15:30:00,7507.14,102.28,TRADE
NSW1,2025/05/09 15:35:00,7577.17,82.99,TRADE
NSW1,2025/05/09 15:40:00,7629.73,78.65,TRADE
NSW1,2025/05/09 15:45:00,7742.06,82.93,TRADE
NSW1,2025/05/09 15:50:00,7736.91,110.36,TRADE
NSW1,2025/05/09 15:55:00,7866.84,121.30,TRADE
NSW1,2025/05/09 16:00:00,7971.19,146.90,TRADE
NSW1,2025/05/09 16:05:00,8078.32,145.79,TRADE
NSW1,2025/05/09 16:10:00,8087.18,142.95,TRADE
NSW1,2025/05/09 16:15:00,8232.76,146.47,TRADE
NSW1,2025/05/09 16:20:00,8282.73,144.78,TRADE
NSW1,2025/05/09 16:25:00,8366.02,181.36,TRADE
NSW1,2025/05/09 16:30:00,8446.7,225.40,TRADE
NSW1,2025/05/09 16:35:00,8397.69,148.97,TRADE
NSW1,2025/05/09 16:40:00,8590.47,181.50,TRADE
NSW1,2025/05/09 16:45:00,8619.47,182.41,TRADE
NSW1,2025/05/09 16:50:00,8765.73,249.89,TRADE
NSW1,2025/05/09 16:55:00,8740.03,183.20,TRADE
NSW1,2025/05/09 17:00:00,8843.24,227.01,TRADE
NSW1,2025/05/09 17:05:00,8955.95,186.14,TRADE
NSW1,2025/05/09 17:10:00,8972.88,188.44,TRADE
NSW1,2025/05/09 17:15:00,8966.02,150.49,TRADE
NSW1,2025/05/09 17:20:00,9012.96,211.62,TRADE
NSW1,2025/05/09 17:25:00,9017.93,151.62,TRADE
NSW1,2025/05/09 17:30:00,9174.55,221.93,TRADE
NSW1,2025/05/09 17:35:00,9191.76,176.93,TRADE
NSW1,2025/05/09 17:40:00,9250.68,183.80,TRADE
NSW1,2025/05/09 17:45:00,9243.46,184.92,TRADE
NSW1,2025/05/09 17:50:00,9352.81,299.98,TRADE
NSW1,2025/05/09 17:55:00,9326.59,188,TRADE
NSW1,2025/05/09 18:00:00,9293.39,195.28,TRADE
NSW1,2025/05/09 18:05:00,9283.59,180.30,TRADE
NSW1,2025/05/09 18:10:00,9161.39,144.78,TRADE
NSW1,2025/05/09 18:15:00,9258.31,146.08,TRADE
NSW1,2025/05/09 18:20:00,9208.16,209.25,TRADE
NSW1,2025/05/09 18:25:00,9182.68,160.88,TRADE
NSW1,2025/05/09 18:30:00,9214.69,148.07,TRADE
NSW1,2025/05/09 18:35:00,9206.34,144.02,TRADE
NSW1,2025/05/09 18:40:00,9165.19,144.38,TRADE
NSW1,2025/05/09 18:45:00,9120.99,170.21,TRADE
NSW1,2025/05/09 18:50:00,9080.87,182.66,TRADE
NSW1,2025/05/09 18:55:00,8981.49,146.70,TRADE
NSW1,2025/05/09 19:00:00,9024.76,146.35,TRADE
NSW1,2025/05/09 19:05:00,9020.31,145.47,TRADE
NSW1,2025/05/09 19:10:00,9012.28,123.29,TRADE
NSW1,2025/05/09 19:15:00,8873.87,105.16,TRADE
NSW1,2025/05/09 19:20:00,8920.49,123.48,TRADE
NSW1,2025/05/09 19:25:00,8858.98,118.84,TRADE
NSW1,2025/05/09 19:30:00,8883.89,131.99,TRADE
NSW1,2025/05/09 19:35:00,8863.32,101.36,TRADE
NSW1,2025/05/09 19:40:00,8851.78,106.94,TRADE
NSW1,2025/05/09 19:45:00,8738.62,120.99,TRADE
NSW1,2025/05/09 19:50:00,8746.49,108.17,TRADE
NSW1,2025/05/09 19:55:00,8732.49,135.97,TRADE
NSW1,2025/05/09 20:00:00,8697.2,131.80,TRADE
NSW1,2025/05/09 20:05:00,8631.33,120.89,TRADE
NSW1,2025/05/09 20:10:00,8669.7,124.93,TRADE
NSW1,2025/05/09 20:15:00,8646.17,140.56,TRADE
NSW1,2025/05/09 20:20:00,8662.86,142.01,TRADE
NSW1,2025/05/09 20:25:00,8608.8,136.20,TRADE
NSW1,2025/05/09 20:30:00,8563.56,148.74,TRADE
NSW1,2025/05/09 20:35:00,8521.22,140.39,TRADE
NSW1,2025/05/09 20:40:00,8490.66,139.98,TRADE
NSW1,2025/05/09 20:45:00,8513.47,154.55,TRADE
NSW1,2025/05/09 20:50:00,8493.73,153.75,TRADE
NSW1,2025/05/09 20:55:00,8525.54,155.77,TRADE
NSW1,2025/05/09 21:00:00,8429.3,120,TRADE
NSW1,2025/05/09 21:05:00,8420.41,151.59,TRADE
NSW1,2025/05/09 21:10:00,8369.93,185.39,TRADE
NSW1,2025/05/09 21:15:00,8341.03,166.66,TRADE
NSW1,2025/05/09 21:20:00,8313.07,157.75,TRADE
NSW1,2025/05/09 21:25:00,8168.68,153.62,TRADE
NSW1,2025/05/09 21:30:00,8184.11,171.32,TRADE
NSW1,2025/05/09 21:35:00,8133.22,120.89,TRADE
NSW1,2025/05/09 21:40:00,8193.56,134.03,TRADE
NSW1,2025/05/09 21:45:00,8203.81,134.87,TRADE
NSW1,2025/05/09 21:50:00,8153.82,120.89,TRADE
NSW1,2025/05/09 21:55:00,8132.53,120,TRADE
NSW1,2025/05/09 22:00:00,8100.97,106.54,TRADE
NSW1,2025/05/09 22:05:00,8046.79,154.41,TRADE
NSW1,2025/05/09 22:10:00,8106.09,155.49,TRADE
NSW1,2025/05/09 22:15:00,8085.23,160.25,TRADE
NSW1,2025/05/09 22:20:00,8034.63,159.96,TRADE
NSW1,2025/05/09 22:25:00,8059.13,164.07,TRADE
NSW1,2025/05/09 22:30:00,8040.12,163.10,TRADE
NSW1,2025/05/09 22:35:00,8026.13,166.94,TRADE
NSW1,2025/05/09 22:40:00,7970.44,159.96,TRADE
NSW1,2025/05/09 22:45:00,7903.1,159.96,TRADE
NSW1,2025/05/09 22:50:00,7956.07,161.20,TRADE
NSW1,2025/05/09 22:55:00,7898.27,159.96,TRADE
NSW1,2025/05/09 23:00:00,7841.68,152.11,TRADE
NSW1,2025/05/09 23:05:00,7811.14,150.77,TRADE
NSW1,2025/05/09 23:10:00,7810.37,151.06,TRADE
NSW1,2025/05/09 23:15:00,7780.73,152.37,TRADE
NSW1,2025/05/09 23:20:00,7808.85,145.22,TRADE
NSW1,2025/05/09 23:25:00,7682.32,120.89,TRADE
NSW1,2025/05/09 23:30:00,7689.05,119.88,TRADE
NSW1,2025/05/09 23:35:00,7728.73,148.45,TRADE
NSW1,2025/05/09 23:40:00,7717.93,149.36,TRADE
NSW1,2025/05/09 23:45:00,7667.98,137.27,TRADE
NSW1,2025/05/09 23:50:00,7662.06,118.54,TRADE
NSW1,2025/05/09 23:55:00,7582.14,114.47,TRADE
NSW1,2025/05/10 00:00:00,7542.72,115.57,TRADE
NSW1,2025/05/10 00:05:00,7565.38,117.42,TRADE
NSW1,2025/05/10 00:10:00,7559.47,118.20,TRADE
NSW1,2025/05/10 00:15:00,7543.56,120.89,TRADE
NSW1,2025/05/10 00:20:00,7469.63,118.21,TRADE
NSW1,2025/05/10 00:25:00,7457.33,108.50,TRADE
NSW1,2025/05/10 00:30:00,7483.08,116.17,TRADE
NSW1,2025/05/10 00:35:00,7417.79,114.45,TRADE
NSW1,2025/05/10 00:40:00,7371.24,108.50,TRADE
NSW1,2025/05/10 00:45:00,7333.4,104.82,TRADE
NSW1,2025/05/10 00:50:00,7284.38,103.41,TRADE
NSW1,2025/05/10 00:55:00,7328.67,101.28,TRADE
NSW1,2025/05/10 01:00:00,7308.23,99.73,TRADE
NSW1,2025/05/10 01:05:00,7283.6,100.25,TRADE
NSW1,2025/05/10 01:10:00,7213.99,99.14,TRADE
NSW1,2025/05/10 01:15:00,7199.45,99.23,TRADE
NSW1,2025/05/10 01:20:00,7190.2,89.38,TRADE
NSW1,2025/05/10 01:25:00,7145.2,97,TRADE
NSW1,2025/05/10 01:30:00,7007.17,78.74,TRADE
NSW1,2025/05/10 01:35:00,7018.26,79.29,TRADE
NSW1,2025/05/10 01:40:00,6989.11,78.74,TRADE
NSW1,2025/05/10 01:45:00,6964.33,79.93,TRADE
NSW1,2025/05/10 01:50:00,6951.57,76.80,TRADE
NSW1,2025/05/10 01:55:00,6884.95,76.67,TRADE
NSW1,2025/05/10 02:00:00,6825.04,76.58,TRADE
NSW1,2025/05/10 02:05:00,6810.26,79.46,TRADE
NSW1,2025/05/10 02:10:00,6852.58,76.80,TRADE
NSW1,2025/05/10 02:15:00,6838.88,84.85,TRADE
NSW1,2025/05/10 02:20:00,6800.98,76.80,TRADE
NSW1,2025/05/10 02:25:00,6717.45,74.89,TRADE
NSW1,2025/05/10 02:30:00,6714.58,76.58,TRADE
NSW1,2025/05/10 02:35:00,6637.48,81.29,TRADE
NSW1,2025/05/10 02:40:00,6601.86,76.80,TRADE
NSW1,2025/05/10 02:45:00,6575.9,76.80,TRADE
NSW1,2025/05/10 02:50:00,6634.7,76.80,TRADE
NSW1,2025/05/10 02:55:00,6640.11,76.19,TRADE
NSW1,2025/05/10 03:00:00,6472.28,69.35,TRADE
NSW1,2025/05/10 03:05:00,6555.62,77.20,TRADE
NSW1,2025/05/10 03:10:00,6532.13,76.80,TRADE
NSW1,2025/05/10 03:15:00,6515.13,76.80,TRADE
NSW1,2025/05/10 03:20:00,6500.72,76.67,TRADE
NSW1,2025/05/10 03:25:00,6434.56,76.58,TRADE
NSW1,2025/05/10 03:30:00,6415.66,76.58,TRADE
NSW1,2025/05/10 03:35:00,6394.22,76.80,TRADE
NSW1,2025/05/10 03:40:00,6482.57,77.22,TRADE
NSW1,2025/05/10 03:45:00,6420.02,76.80,TRADE
NSW1,2025/05/10 03:50:00,6471.55,76.80,TRADE
NSW1,2025/05/10 03:55:00,6529.86,76.80,TRADE
NSW1,2025/05/10 04:00:00,6496.45,76.80,TRADE
NSW1,2025/05/10 04:05:00,6469.83,67.73,TRADE
NSW1,2025/05/10 04:10:00,6593.11,81.66,TRADE
NSW1,2025/05/10 04:15:00,6583.18,67.73,TRADE
NSW1,2025/05/10 04:20:00,6634.39,68.31,TRADE
NSW1,2025/05/10 04:25:00,6649.8,76.13,TRADE
NSW1,2025/05/10 04:30:00,6596.46,68.33,TRADE
NSW1,2025/05/10 04:35:00,6575.87,67.24,TRADE
NSW1,2025/05/10 04:40:00,6577,76.80,TRADE
NSW1,2025/05/10 04:45:00,6554.63,74.89,TRADE
NSW1,2025/05/10 04:50:00,6620.44,76.80,TRADE
NSW1,2025/05/10 04:55:00,6591.72,75.63,TRADE
NSW1,2025/05/10 05:00:00,6505.68,78.60,TRADE
NSW1,2025/05/10 05:05:00,6475.93,75.65,TRADE
NSW1,2025/05/10 05:10:00,6552.06,76.60,TRADE
NSW1,2025/05/10 05:15:00,6646.88,80.54,TRADE
NSW1,2025/05/10 05:20:00,6590.42,76.80,TRADE
NSW1,2025/05/10 05:25:00,6614.1,76.80,TRADE
NSW1,2025/05/10 05:30:00,6676.57,81.79,TRADE
NSW1,2025/05/10 05:35:00,6634.04,76.80,TRADE
NSW1,2025/05/10 05:40:00,6731.52,78.89,TRADE
NSW1,2025/05/10 05:45:00,6731.08,76.80,TRADE
NSW1,2025/05/10 05:50:00,6751.22,76.80,TRADE
NSW1,2025/05/10 05:55:00,6778.96,78.31,TRADE
NSW1,2025/05/10 06:00:00,6732.7,76.80,TRADE
NSW1,2025/05/10 06:05:00,6782.31,76.80,TRADE
NSW1,2025/05/10 06:10:00,6884.18,79.12,TRADE
NSW1,2025/05/10 06:15:00,6924.72,88.04,TRADE
NSW1,2025/05/10 06:20:00,6974.36,88.40,TRADE
NSW1,2025/05/10 06:25:00,7021.12,108.50,TRADE
NSW1,2025/05/10 06:30:00,7088.13,108.50,TRADE
NSW1,2025/05/10 06:35:00,7157.79,122.05,TRADE
NSW1,2025/05/10 06:40:00,7222.71,141.39,TRADE
NSW1,2025/05/10 06:45:00,7199.9,92.37,TRADE
NSW1,2025/05/10 06:50:00,7237.69,93.53,TRADE
NSW1,2025/05/10 06:55:00,7242.45,83.54,TRADE
NSW1,2025/05/10 07:00:00,7290.5,84,TRADE
NSW1,2025/05/10 07:05:00,7333.37,95.36,TRADE
NSW1,2025/05/10 07:10:00,7404.72,96.41,TRADE
NSW1,2025/05/10 07:15:00,7341.38,85.16,TRADE
NSW1,2025/05/10 07:20:00,7406.42,76.80,TRADE
NSW1,2025/05/10 07:25:00,7466.17,57.37,TRADE
NSW1,2025/05/10 07:30:00,7438.04,53.06,TRADE
NSW1,2025/05/10 07:35:00,7414.37,57.01,TRADE
NSW1,2025/05/10 07:40:00,7450.74,23.61,TRADE
NSW1,2025/05/10 07:45:00,7325.87,23.62,TRADE
NSW1,2025/05/10 07:50:00,7274.09,-15,TRADE
NSW1,2025/05/10 07:55:00,7213.66,-0.24,TRADE
NSW1,2025/05/10 08:00:00,7218.48,0,TRADE
NSW1,2025/05/10 08:05:00,7272.92,35.88,TRADE
NSW1,2025/05/10 08:10:00,7152.79,34.01,TRADE
NSW1,2025/05/10 08:15:00,7130.53,35.88,TRADE
NSW1,2025/05/10 08:20:00,7082.17,36.50,TRADE
NSW1,2025/05/10 08:25:00,6963.61,9.99,TRADE
NSW1,2025/05/10 08:30:00,6898.53,9.99,TRADE
NSW1,2025/05/10 08:35:00,6810.1,34.71,TRADE
NSW1,2025/05/10 08:40:00,6839.54,34.99,TRADE
NSW1,2025/05/10 08:45:00,6766.66,35.34,TRADE
NSW1,2025/05/10 08:50:00,6694.86,14.42,TRADE
NSW1,2025/05/10 08:55:00,6576.12,-10.93,TRADE
NSW1,2025/05/10 09:00:00,6595.98,0.75,TRADE
NSW1,2025/05/10 09:05:00,6527.75,19.56,TRADE
NSW1,2025/05/10 09:10:00,6739.59,20.61,TRADE
NSW1,2025/05/10 09:15:00,6600.02,-15.27,TRADE
NSW1,2025/05/10 09:20:00,6548.09,-9.50,TRADE
NSW1,2025/05/10 09:25:00,6444.11,0.01,TRADE
NSW1,2025/05/10 09:30:00,6323.72,0,TRADE
NSW1,2025/05/10 09:35:00,6317.04,-19.99,TRADE
NSW1,2025/05/10 09:40:00,6092.71,-14.95,TRADE
NSW1,2025/05/10 09:45:00,5963.36,0,TRADE
NSW1,2025/05/10 09:50:00,5950.3,0,TRADE
NSW1,2025/05/10 09:55:00,5882.05,-18,TRADE
NSW1,2025/05/10 10:00:00,5818.38,0,TRADE
NSW1,2025/05/10 10:05:00,5825.39,-18,TRADE
NSW1,2025/05/10 10:10:00,6017.34,0.01,TRADE
NSW1,2025/05/10 10:15:00,5949.98,20.36,TRADE
NSW1,2025/05/10 10:20:00,5786.64,0,TRADE
NSW1,2025/05/10 10:25:00,5762.66,0.01,TRADE
NSW1,2025/05/10 10:30:00,5708.22,0.01,TRADE
NSW1,2025/05/10 10:35:00,5624.56,-15.25,TRADE
NSW1,2025/05/10 10:40:00,5607.89,0,TRADE
NSW1,2025/05/10 10:45:00,5476.14,-9.82,TRADE
NSW1,2025/05/10 10:50:00,5420.07,0,TRADE
NSW1,2025/05/10 10:55:00,5446.07,0,TRADE
NSW1,2025/05/10 11:00:00,5435.66,-15.46,TRADE
NSW1,2025/05/10 11:05:00,5328.39,-14.66,TRADE
NSW1,2025/05/10 11:10:00,5544.56,0,TRADE
NSW1,2025/05/10 11:15:00,5526.27,-8.01,TRADE
NSW1,2025/05/10 11:20:00,5505.38,-17.60,TRADE
NSW1,2025/05/10 11:25:00,5497.58,0.01,TRADE
NSW1,2025/05/10 11:30:00,5470.95,4.64,TRADE
NSW1,2025/05/10 11:35:00,5465.4,-19.68,TRADE
NSW1,2025/05/10 11:40:00,5405.83,0,TRADE
NSW1,2025/05/10 11:45:00,5439.71,-15.87,TRADE
NSW1,2025/05/10 11:50:00,5407.18,-15.87,TRADE
NSW1,2025/05/10 11:55:00,5465.5,0.01,TRADE
NSW1,2025/05/10 12:00:00,5356.97,0.01,TRADE
NSW1,2025/05/10 12:05:00,5527.02,3.16,TRADE
NSW1,2025/05/10 12:10:00,5531.47,0,TRADE
NSW1,2025/05/10 12:15:00,5498.46,13.89,TRADE
NSW1,2025/05/10 12:20:00,5536.09,0.01,TRADE
NSW1,2025/05/10 12:25:00,5380.57,-16.13,TRADE
NSW1,2025/05/10 12:30:00,5450.5,-18,TRADE
NSW1,2025/05/10 12:35:00,5528.79,0.01,TRADE
NSW1,2025/05/10 12:40:00,5513.87,0,TRADE
NSW1,2025/05/10 12:45:00,5517.58,0,TRADE
NSW1,2025/05/10 12:50:00,5569.36,10.88,TRADE
NSW1,2025/05/10 12:55:00,5522.87,0,TRADE
NSW1,2025/05/10 13:00:00,5582.87,0.02,TRADE
NSW1,2025/05/10 13:05:00,5607.62,0.02,TRADE
NSW1,2025/05/10 13:10:00,5720.66,40.23,TRADE
NSW1,2025/05/10 13:15:00,5799.2,18.11,TRADE
NSW1,2025/05/10 13:20:00,5722.86,3.62,TRADE
NSW1,2025/05/10 13:25:00,5783.19,22.69,TRADE
NSW1,2025/05/10 13:30:00,5762.91,23.06,TRADE
NSW1,2025/05/10 13:35:00,5839.01,21.23,TRADE
NSW1,2025/05/10 13:40:00,5832.35,35.84,TRADE
NSW1,2025/05/10 13:45:00,5848.46,21.90,TRADE
NSW1,2025/05/10 13:50:00,5904.43,22.04,TRADE
NSW1,2025/05/10 13:55:00,5933.31,35.43,TRADE
NSW1,2025/05/10 14:00:00,6031.5,23.01,TRADE
NSW1,2025/05/10 14:05:00,6019.55,12.78,TRADE
NSW1,2025/05/10 14:10:00,6109.09,22.42,TRADE
NSW1,2025/05/10 14:15:00,6170.99,34.08,TRADE
NSW1,2025/05/10 14:20:00,6295.42,34.71,TRADE
NSW1,2025/05/10 14:25:00,6330.12,45.94,TRADE
NSW1,2025/05/10 14:30:00,6299.13,35.55,TRADE
NSW1,2025/05/10 14:35:00,6450.39,0.02,TRADE
NSW1,2025/05/10 14:40:00,6561.39,20.90,TRADE
NSW1,2025/05/10 14:45:00,6568.2,42.77,TRADE
NSW1,2025/05/10 14:50:00,6638.65,49.21,TRADE
NSW1,2025/05/10 14:55:00,6665.6,43.15,TRADE
NSW1,2025/05/10 15:00:00,6718.77,57.03,TRADE
NSW1,2025/05/10 15:05:00,6763.61,37.88,TRADE
NSW1,2025/05/10 15:10:00,6871.62,38.52,TRADE
NSW1,2025/05/10 15:15:00,7005.43,53.28,TRADE
NSW1,2025/05/10 15:20:00,6995.49,53.58,TRADE
NSW1,2025/05/10 15:25:00,7086.43,62.01,TRADE
NSW1,2025/05/10 15:30:00,7175.56,67.23,TRADE
NSW1,2025/05/10 15:35:00,7258.17,68.82,TRADE
NSW1,2025/05/10 15:40:00,7333.06,69.08,TRADE
NSW1,2025/05/10 15:45:00,7300.15,68.26,TRADE
NSW1,2025/05/10 15:50:00,7402.56,66.25,TRADE
NSW1,2025/05/10 15:55:00,7487.56,76.80,TRADE
NSW1,2025/05/10 16:00:00,7577.9,99.23,TRADE
NSW1,2025/05/10 16:05:00,7666.07,76.80,TRADE
NSW1,2025/05/10 16:10:00,7728.17,85.19,TRADE
NSW1,2025/05/10 16:15:00,7828.09,111.88,TRADE
NSW1,2025/05/10 16:20:00,7833.96,102,TRADE
NSW1,2025/05/10 16:25:00,7853.8,142.30,TRADE
NSW1,2025/05/10 16:30:00,7889.48,120.89,TRADE
NSW1,2025/05/10 16:35:00,7945.12,120.89,TRADE
NSW1,2025/05/10 16:40:00,8000.4,137.70,TRADE
NSW1,2025/05/10 16:45:00,8039.65,141.92,TRADE
NSW1,2025/05/10 16:50:00,8094.22,155.17,TRADE
NSW1,2025/05/10 16:55:00,8217.8,164.31,TRADE
NSW1,2025/05/10 17:00:00,8256.47,158.72,TRADE
NSW1,2025/05/10 17:05:00,8308.9,148.48,TRADE
NSW1,2025/05/10 17:10:00,8330.67,162.90,TRADE
NSW1,2025/05/10 17:15:00,8404.59,200.68,TRADE
NSW1,2025/05/10 17:20:00,8452.89,148.82,TRADE
NSW1,2025/05/10 17:25:00,8545.77,147.24,TRADE
NSW1,2025/05/10 17:30:00,8494.62,157.18,TRADE
NSW1,2025/05/10 17:35:00,8572.86,139.98,TRADE
NSW1,2025/05/10 17:40:00,8650.86,164.73,TRADE
NSW1,2025/05/10 17:45:00,8680.66,135.46,TRADE
NSW1,2025/05/10 17:50:00,8676.74,141.05,TRADE
NSW1,2025/05/10 17:55:00,8725.13,161.44,TRADE
NSW1,2025/05/10 18:00:00,8695.35,140.44,TRADE
NSW1,2025/05/10 18:05:00,8702.25,137.04,TRADE
NSW1,2025/05/10 18:10:00,8715.34,138.77,TRADE
NSW1,2025/05/10 18:15:00,8554.04,123.77,TRADE
NSW1,2025/05/10 18:20:00,8612.29,134.70,TRADE
NSW1,2025/05/10 18:25:00,8634.99,132.80,TRADE
NSW1,2025/05/10 18:30:00,8545.05,131.97,TRADE
NSW1,2025/05/10 18:35:00,8512.03,132.87,TRADE
NSW1,2025/05/10 18:40:00,8304.4,93.94,TRADE
NSW1,2025/05/10 18:45:00,8323.94,123.92,TRADE
NSW1,2025/05/10 18:50:00,8327.72,124.20,TRADE
NSW1,2025/05/10 18:55:00,8419.52,131.06,TRADE
NSW1,2025/05/10 19:00:00,8456.95,128.67,TRADE
NSW1,2025/05/10 19:05:00,8495.91,131.15,TRADE
NSW1,2025/05/10 19:10:00,8424.21,129.68,TRADE
NSW1,2025/05/10 19:15:00,8373.36,125.99,TRADE
NSW1,2025/05/10 19:20:00,8350.34,132.68,TRADE
NSW1,2025/05/10 19:25:00,8371.91,133.51,TRADE
NSW1,2025/05/10 19:30:00,8351.55,124.45,TRADE
NSW1,2025/05/10 19:35:00,8374.91,133.88,TRADE
NSW1,2025/05/10 19:40:00,8241.36,121.90,TRADE
NSW1,2025/05/10 19:45:00,8279.79,138.55,TRADE
NSW1,2025/05/10 19:50:00,8286.09,132.71,TRADE
NSW1,2025/05/10 19:55:00,8291.72,131.95,TRADE
NSW1,2025/05/10 20:00:00,8236.09,123.01,TRADE
NSW1,2025/05/10 20:05:00,8209.41,114.40,TRADE
NSW1,2025/05/10 20:10:00,8095.42,97.48,TRADE
NSW1,2025/05/10 20:15:00,8182.24,110.53,TRADE
NSW1,2025/05/10 20:20:00,8167.47,132.32,TRADE
NSW1,2025/05/10 20:25:00,8191.57,132.08,TRADE
NSW1,2025/05/10 20:30:00,8155.29,101.45,TRADE
NSW1,2025/05/10 20:35:00,8069.31,136.25,TRADE
NSW1,2025/05/10 20:40:00,8095.75,136.30,TRADE
NSW1,2025/05/10 20:45:00,8084.79,136.10,TRADE
NSW1,2025/05/10 20:50:00,8057.9,138.51,TRADE
NSW1,2025/05/10 20:55:00,8013.66,136.31,TRADE
NSW1,2025/05/10 21:00:00,7991.74,121.33,TRADE
NSW1,2025/05/10 21:05:00,7986.07,140.24,TRADE
NSW1,2025/05/10 21:10:00,7994.93,139.74,TRADE
NSW1,2025/05/10 21:15:00,7943.45,138.30,TRADE
